transaction_id,client_id,transaction_amount,transaction_date,country
32634,13,375000,8/18/2024,BRAZIL
32635,47,398000,7/23/2023,ISRAEL
32636,40,1750000,11/23/2023,ISRAEL
32637,55,981000,8/25/2024,SPAIN
32638,9,554000,11/29/2024,ISRAEL
32639,64,1746000,6/25/2024,ISRAEL
32640,44,511000,4/29/2023,CANADA
32641,16,1383000,11/10/2024,JAPAN
32642,27,481000,6/6/2024,ISRAEL
32643,8,8000,7/5/2023,CANADA
32644,20,700000,10/7/2023,CANADA
32645,40,733000,4/11/2023,BRAZIL
32646,3,428000,11/6/2024,CANADA
32647,62,1407000,12/15/2024,FRANCE
32648,29,1925000,6/27/2023,FRANCE
32649,31,292000,4/25/2024,SPAIN
32650,20,72000,7/2/2023,INDIA
32651,62,1376000,12/12/2024,SPAIN
32652,51,1884000,11/14/2023,JAPAN
32653,27,1825000,8/1/2023,CANADA
32654,52,269000,10/14/2024,CANADA
32655,8,846000,10/22/2023,JAPAN
32656,20,1915000,11/22/2023,CANADA
32657,72,1813000,12/11/2024,CANADA
32658,26,794000,4/8/2023,FRANCE
32659,23,486000,10/5/2024,FRANCE
32660,41,281000,5/9/2024,FRANCE
32661,26,936000,5/23/2023,BRAZIL
32662,3,1129000,10/17/2024,CHINA
32663,43,1599000,12/9/2023,JAPAN
32664,70,1125000,7/29/2023,ISRAEL
32665,73,128000,4/12/2024,CHINA
32666,1,1744000,7/28/2024,GERMANY
32667,3,1994000,12/20/2024,CANADA
32668,48,1159000,3/3/2024,ISRAEL
32669,70,1049000,6/4/2024,GERMANY
32670,16,1580000,7/28/2023,CANADA
32671,68,1538000,10/5/2024,SPAIN
32672,9,52000,5/26/2023,CANADA
32673,46,1485000,8/19/2024,CANADA
32674,36,1702000,9/1/2023,FRANCE
32675,24,1451000,2/7/2024,GERMANY
32676,48,1321000,12/20/2024,JAPAN
32677,51,1757000,12/19/2023,GERMANY
32678,7,385000,6/27/2024,INDIA
32679,17,1413000,3/26/2023,FRANCE
32680,55,606000,3/12/2023,JAPAN
32681,62,596000,12/21/2023,BRAZIL
32682,66,825000,5/12/2023,CANADA
32683,75,825000,9/6/2024,CANADA
32684,40,1443000,8/15/2024,SPAIN
32685,44,1498000,9/1/2024,GERMANY
32686,26,84000,11/26/2023,BRAZIL
32687,46,1737000,4/2/2023,CHINA
32688,68,1573000,9/7/2023,CANADA
32689,48,1661000,5/12/2024,FRANCE
32690,58,451000,11/9/2023,INDIA
32691,48,34000,9/6/2024,FRANCE
32692,49,1497000,11/23/2023,BRAZIL
32693,16,696000,9/27/2023,BRAZIL
32694,23,960000,9/23/2024,INDIA
32695,51,476000,9/28/2024,BRAZIL
32696,39,1869000,5/29/2024,GERMANY
32697,33,846000,4/8/2023,BRAZIL
32698,4,1199000,10/21/2023,GERMANY
32699,59,1207000,5/1/2023,CANADA
32700,13,1229000,12/21/2024,JAPAN
32701,33,1886000,6/10/2023,BRAZIL
32702,55,1280000,8/31/2024,FRANCE
32703,58,703000,3/30/2023,INDIA
32704,31,714000,10/27/2024,GERMANY
32705,49,1695000,7/14/2024,BRAZIL
32706,67,747000,2/21/2023,CHINA
32707,33,1832000,9/6/2024,ISRAEL
32708,60,115000,6/17/2024,CHINA
32709,24,900000,9/22/2024,BRAZIL
32710,26,641000,12/21/2023,JAPAN
32711,68,1681000,6/6/2024,SPAIN
32712,45,1567000,11/12/2023,ISRAEL
32713,42,1192000,1/25/2024,SPAIN
32714,13,1632000,10/31/2023,BRAZIL
32715,35,867000,9/28/2024,CHINA
32716,9,1279000,12/20/2024,INDIA
32717,30,1154000,1/28/2024,CHINA
32718,30,1421000,6/24/2024,BRAZIL
32719,25,1649000,12/6/2024,CANADA
32720,9,111000,2/3/2024,JAPAN
32721,4,945000,4/8/2023,FRANCE
32722,65,1610000,5/20/2024,BRAZIL
32723,64,56000,6/8/2024,GERMANY
32724,56,900000,11/29/2024,CANADA
32725,7,687000,4/5/2023,JAPAN
32726,57,1585000,10/21/2023,JAPAN
32727,23,191000,11/19/2023,CANADA
32728,3,1183000,11/2/2024,CHINA
32729,17,224000,2/2/2024,BRAZIL
32730,23,1670000,5/17/2024,CANADA
32731,58,902000,12/25/2024,CHINA
32732,13,1799000,12/5/2023,GERMANY
32733,27,1234000,4/6/2024,BRAZIL
32734,23,135000,9/14/2024,FRANCE
32735,9,394000,3/15/2023,JAPAN
32736,2,368000,7/14/2023,ISRAEL
32737,9,1149000,10/25/2023,BRAZIL
32738,74,286000,6/8/2023,FRANCE
32739,44,446000,9/13/2023,SPAIN
32740,38,1129000,10/17/2024,ISRAEL
32741,8,1043000,4/5/2023,BRAZIL
32742,16,1932000,7/11/2023,CANADA
32743,31,514000,9/14/2023,INDIA
32744,15,1976000,6/26/2024,SPAIN
32745,37,1376000,9/21/2024,BRAZIL
32746,42,717000,4/16/2023,JAPAN
32747,2,1759000,5/28/2023,ISRAEL
32748,6,560000,9/16/2024,FRANCE
32749,31,298000,5/7/2024,CANADA
32750,56,1466000,3/28/2023,ISRAEL
32751,2,583000,12/27/2024,CANADA
32752,56,1962000,7/17/2024,CANADA
32753,71,1968000,2/18/2023,INDIA
32754,21,721000,2/3/2024,SPAIN
32755,63,599000,6/28/2023,GERMANY
32756,15,1069000,9/10/2024,INDIA
32757,6,221000,3/15/2023,GERMANY
32758,11,237000,3/22/2024,ISRAEL
32759,14,1719000,12/23/2023,CANADA
32760,31,1576000,11/7/2023,CHINA
32761,11,901000,12/18/2023,JAPAN
32762,8,1395000,6/26/2024,GERMANY
32763,10,1271000,11/13/2023,JAPAN
32764,12,1365000,5/24/2024,BRAZIL
32765,31,774000,11/1/2023,JAPAN
32766,31,1521000,7/28/2023,INDIA
32767,25,370000,5/31/2023,JAPAN
32768,31,1672000,1/14/2025,BRAZIL
32769,71,1942000,8/16/2024,FRANCE
32770,8,1775000,3/16/2024,SPAIN
32771,62,110000,11/30/2024,ISRAEL
32772,32,1068000,1/7/2024,JAPAN
32773,66,666000,9/28/2024,CHINA
32774,14,753000,2/9/2024,JAPAN
32775,73,473000,8/21/2024,CANADA
32776,43,1371000,10/17/2023,GERMANY
32777,59,955000,3/2/2023,CANADA
32778,74,434000,3/21/2023,ISRAEL
32779,68,1228000,12/30/2024,CANADA
32780,57,661000,8/9/2024,CANADA
32781,74,1137000,10/2/2023,JAPAN
32782,13,184000,8/26/2024,GERMANY
32783,39,26000,10/31/2023,BRAZIL
32784,35,1813000,9/24/2023,CANADA
32785,19,475000,4/15/2023,JAPAN
32786,2,37000,4/24/2023,ISRAEL
32787,36,1728000,4/14/2024,CHINA
32788,12,1170000,11/3/2024,BRAZIL
32789,47,212000,12/7/2024,FRANCE
32790,62,1059000,12/11/2024,ISRAEL
32791,59,581000,11/3/2023,JAPAN
32792,46,491000,2/19/2024,JAPAN
32793,33,1614000,6/18/2024,ISRAEL
32794,20,1494000,11/4/2024,GERMANY
32795,60,473000,4/19/2023,CHINA
32796,6,1529000,12/26/2024,BRAZIL
32797,2,1417000,7/22/2023,JAPAN
32798,15,1309000,11/2/2023,BRAZIL
32799,12,169000,10/29/2024,SPAIN
32800,51,1887000,2/25/2023,CANADA
32801,16,1019000,3/10/2024,BRAZIL
32802,69,1791000,7/15/2024,INDIA
32803,46,616000,4/24/2024,INDIA
32804,75,508000,8/8/2023,BRAZIL
32805,65,1848000,11/10/2024,BRAZIL
32806,1,1600000,5/30/2024,GERMANY
32807,32,118000,8/13/2023,BRAZIL
32808,14,710000,7/25/2023,ISRAEL
32809,21,122000,4/22/2024,JAPAN
32810,25,348000,11/24/2023,FRANCE
32811,46,1931000,4/26/2023,SPAIN
32812,40,190000,5/25/2023,INDIA
32813,33,696000,11/7/2023,CHINA
32814,59,1802000,12/13/2024,SPAIN
32815,39,1051000,5/16/2023,CANADA
32816,1,1841000,8/22/2023,CHINA
32817,15,1986000,3/10/2024,CHINA
32818,35,1353000,3/27/2024,SPAIN
32819,35,498000,5/14/2024,INDIA
32820,69,276000,11/18/2024,ISRAEL
32821,57,1986000,1/15/2025,ISRAEL
32822,18,980000,11/11/2024,INDIA
32823,59,456000,5/27/2024,ISRAEL
32824,8,518000,8/9/2024,JAPAN
32825,34,475000,1/16/2024,INDIA
32826,18,1984000,5/18/2024,BRAZIL
32827,48,189000,6/9/2024,FRANCE
32828,58,1537000,2/16/2023,SPAIN
32829,24,700000,11/16/2024,SPAIN
32830,57,1196000,9/24/2024,SPAIN
32831,7,940000,1/28/2024,JAPAN
32832,30,696000,6/15/2024,FRANCE
32833,52,1676000,3/29/2024,ISRAEL
32834,68,558000,11/27/2024,JAPAN
32835,27,43000,4/14/2023,CANADA
32836,74,1544000,8/27/2024,CHINA
32837,53,1886000,3/21/2024,CHINA
32838,57,235000,2/18/2024,JAPAN
32839,50,1848000,6/12/2023,FRANCE
32840,16,233000,6/8/2023,CANADA
32841,27,365000,7/5/2024,INDIA
32842,26,1246000,1/11/2024,SPAIN
32843,48,44000,10/17/2023,JAPAN
32844,25,1165000,4/8/2024,SPAIN
32845,53,895000,4/5/2024,JAPAN
32846,44,814000,5/17/2024,BRAZIL
32847,75,1786000,12/11/2023,INDIA
32848,68,318000,1/13/2024,SPAIN
32849,70,821000,11/3/2023,JAPAN
32850,26,1099000,7/20/2023,ISRAEL
32851,63,1070000,4/30/2024,CHINA
32852,23,883000,2/15/2024,CANADA
32853,51,647000,8/20/2024,CHINA
32854,45,1200000,10/20/2024,INDIA
32855,50,65000,6/10/2024,GERMANY
32856,51,58000,6/24/2024,GERMANY
32857,38,1275000,1/27/2024,ISRAEL
32858,71,113000,8/28/2023,BRAZIL
32859,65,1027000,3/22/2023,GERMANY
32860,31,798000,1/10/2025,FRANCE
32861,54,1438000,10/20/2024,ISRAEL
32862,58,1421000,10/6/2023,CHINA
32863,17,94000,8/3/2024,CANADA
32864,44,785000,6/28/2024,CHINA
32865,33,1736000,12/29/2023,GERMANY
32866,12,108000,4/2/2023,SPAIN
32867,26,1336000,4/22/2023,FRANCE
32868,68,593000,10/2/2023,CANADA
32869,75,1115000,6/26/2023,JAPAN
32870,32,1040000,11/9/2024,BRAZIL
32871,2,1712000,3/7/2024,INDIA
32872,38,693000,4/23/2023,CANADA
32873,8,995000,8/25/2023,FRANCE
32874,1,1446000,3/19/2023,JAPAN
32875,11,1598000,4/6/2023,INDIA
32876,70,1504000,10/27/2023,CANADA
32877,62,597000,6/16/2024,ISRAEL
32878,20,229000,12/25/2024,INDIA
32879,45,1334000,10/1/2023,BRAZIL
32880,48,1371000,3/14/2024,GERMANY
32881,70,1907000,5/27/2024,CANADA
32882,16,140000,1/14/2025,ISRAEL
32883,19,1156000,10/20/2024,ISRAEL
32884,45,1694000,12/26/2023,CHINA
32885,38,1829000,10/5/2024,CHINA
32886,3,1350000,6/24/2023,GERMANY
32887,47,1312000,12/10/2023,JAPAN
32888,53,1606000,12/23/2024,SPAIN
32889,30,1055000,11/4/2024,JAPAN
32890,12,905000,7/19/2023,CANADA
32891,28,1194000,7/10/2024,CHINA
32892,61,655000,2/15/2024,SPAIN
32893,36,1408000,8/1/2023,FRANCE
32894,11,865000,2/17/2024,ISRAEL
32895,20,605000,4/30/2024,CANADA
32896,31,890000,10/7/2024,ISRAEL
32897,58,1472000,11/6/2023,GERMANY
32898,13,1928000,8/19/2024,CHINA
32899,50,254000,12/8/2024,SPAIN
32900,66,1158000,10/29/2023,GERMANY
32901,1,704000,10/6/2023,ISRAEL
32902,19,464000,12/11/2024,INDIA
32903,13,1293000,7/27/2024,GERMANY
32904,46,682000,2/20/2023,BRAZIL
32905,33,461000,3/18/2024,CHINA
32906,63,1333000,4/11/2024,JAPAN
32907,41,898000,6/11/2023,BRAZIL
32908,65,1735000,4/25/2024,BRAZIL
32909,55,699000,11/23/2023,JAPAN
32910,12,1758000,5/14/2023,FRANCE
32911,43,1072000,3/21/2024,FRANCE
32912,25,9000,10/14/2024,CHINA
32913,19,1740000,6/4/2024,JAPAN
32914,4,347000,1/13/2025,FRANCE
32915,1,1139000,8/15/2024,BRAZIL
32916,48,1670000,6/12/2024,FRANCE
32917,24,1705000,5/1/2023,CANADA
32918,15,1047000,4/17/2023,CHINA
32919,22,1988000,8/18/2023,CHINA
32920,30,588000,11/16/2024,GERMANY
32921,27,1879000,12/25/2024,CANADA
32922,13,1671000,8/5/2024,GERMANY
32923,44,546000,8/19/2024,CHINA
32924,63,1781000,6/8/2023,ISRAEL
32925,67,530000,6/1/2024,ISRAEL
32926,59,295000,12/15/2023,ISRAEL
32927,3,1130000,3/9/2024,FRANCE
32928,69,1156000,10/1/2024,ISRAEL
32929,41,659000,10/5/2023,CHINA
32930,74,1410000,9/8/2024,ISRAEL
32931,68,1663000,10/14/2023,SPAIN
32932,62,1512000,11/19/2024,INDIA
32933,15,893000,6/15/2023,JAPAN
32934,5,1962000,11/18/2023,CANADA
32935,21,1584000,7/16/2024,CANADA
32936,49,983000,7/18/2023,SPAIN
32937,59,938000,1/6/2024,ISRAEL
32938,50,1386000,4/25/2023,SPAIN
32939,18,1271000,8/27/2023,SPAIN
32940,30,723000,12/11/2024,FRANCE
32941,32,465000,1/6/2024,INDIA
32942,23,938000,4/19/2023,JAPAN
32943,61,1335000,10/11/2024,JAPAN
32944,51,1816000,7/9/2024,JAPAN
32945,56,610000,10/1/2023,JAPAN
32946,57,1977000,10/27/2024,ISRAEL
32947,31,572000,5/7/2023,CHINA
32948,25,1338000,1/12/2025,SPAIN
32949,65,278000,11/15/2023,FRANCE
32950,15,1523000,5/1/2023,INDIA
32951,13,686000,12/15/2024,CANADA
32952,69,1225000,10/3/2024,INDIA
32953,67,1522000,8/24/2024,FRANCE
32954,52,379000,5/24/2023,CHINA
32955,7,733000,2/12/2024,ISRAEL
32956,29,1071000,5/9/2024,CANADA
32957,2,612000,1/14/2025,BRAZIL
32958,62,1697000,7/7/2023,INDIA
32959,36,548000,5/3/2023,CHINA
32960,9,1407000,3/29/2023,CANADA
32961,53,1267000,11/27/2024,BRAZIL
32962,44,508000,4/4/2024,BRAZIL
32963,4,1304000,2/15/2024,CANADA
32964,73,1879000,8/18/2023,GERMANY
32965,49,1073000,7/2/2023,CANADA
32966,65,1503000,7/11/2023,SPAIN
32967,46,937000,12/18/2023,JAPAN
32968,47,1133000,12/17/2023,GERMANY
32969,15,1467000,8/5/2023,FRANCE
32970,58,998000,3/11/2023,FRANCE
32971,9,1071000,12/7/2023,INDIA
32972,53,436000,4/18/2024,GERMANY
32973,62,438000,9/1/2023,FRANCE
32974,59,1736000,8/14/2024,BRAZIL
32975,65,652000,3/26/2024,FRANCE
32976,60,151000,12/1/2023,INDIA
32977,33,674000,5/10/2023,CHINA
32978,10,774000,5/8/2024,JAPAN
32979,44,1711000,4/16/2024,ISRAEL
32980,23,315000,2/18/2024,JAPAN
32981,20,26000,6/18/2024,ISRAEL
32982,4,1113000,2/14/2024,FRANCE
32983,53,1085000,9/5/2023,CANADA
32984,50,1088000,10/30/2023,INDIA
32985,2,1777000,10/30/2024,SPAIN
32986,31,343000,8/4/2023,FRANCE
32987,32,601000,8/6/2024,CHINA
32988,23,1806000,2/24/2024,FRANCE
32989,11,709000,10/12/2023,SPAIN
32990,41,637000,3/3/2023,CHINA
32991,63,1900000,8/7/2023,JAPAN
32992,35,1627000,8/20/2023,BRAZIL
32993,18,685000,8/29/2023,FRANCE
32994,10,708000,12/10/2024,GERMANY
32995,29,380000,6/25/2024,JAPAN
32996,19,1698000,10/6/2023,JAPAN
32997,34,797000,8/14/2023,INDIA
32998,19,1742000,7/7/2023,GERMANY
32999,42,1927000,11/9/2023,FRANCE
33000,66,1596000,3/22/2023,CANADA
33001,7,1072000,10/8/2023,CANADA
33002,9,1273000,5/23/2023,CHINA
33003,56,1303000,3/11/2023,GERMANY
33004,50,202000,10/23/2024,JAPAN
33005,39,843000,9/1/2023,CANADA
33006,59,314000,10/28/2023,CHINA
33007,17,959000,7/26/2023,JAPAN
33008,37,263000,10/17/2024,FRANCE
33009,45,127000,7/24/2024,CHINA
33010,42,113000,6/16/2024,INDIA
33011,22,1131000,2/13/2024,INDIA
33012,69,88000,9/1/2024,GERMANY
33013,24,1606000,2/5/2024,INDIA
33014,51,1306000,11/4/2024,INDIA
33015,19,691000,11/17/2023,CANADA
33016,11,894000,12/27/2023,BRAZIL
33017,23,963000,12/2/2024,BRAZIL
33018,49,408000,8/17/2024,CANADA
33019,60,630000,2/27/2024,BRAZIL
33020,44,1186000,4/20/2023,BRAZIL
33021,22,101000,9/16/2023,SPAIN
33022,22,715000,11/16/2024,CHINA
33023,71,1697000,5/3/2023,BRAZIL
33024,41,1111000,3/16/2024,CHINA
33025,60,1764000,7/21/2024,BRAZIL
33026,24,330000,12/15/2024,GERMANY
33027,11,329000,3/24/2024,SPAIN
33028,70,634000,9/3/2023,CANADA
33029,47,1681000,10/2/2023,ISRAEL
33030,68,1944000,6/23/2024,JAPAN
33031,46,779000,1/1/2024,BRAZIL
33032,9,851000,1/30/2024,ISRAEL
33033,10,664000,5/9/2024,BRAZIL
33034,40,370000,7/31/2023,GERMANY
33035,15,642000,9/18/2024,ISRAEL
33036,55,1412000,3/21/2024,JAPAN
33037,5,1839000,2/25/2024,JAPAN
33038,15,1933000,5/23/2024,FRANCE
33039,29,783000,11/19/2023,CANADA
33040,6,1015000,8/7/2024,ISRAEL
33041,1,1799000,10/1/2023,ISRAEL
33042,56,875000,1/13/2025,ISRAEL
33043,58,497000,12/23/2024,FRANCE
33044,15,419000,12/27/2024,GERMANY
33045,25,1273000,7/19/2023,ISRAEL
33046,59,165000,3/14/2023,JAPAN
33047,40,237000,8/30/2023,GERMANY
33048,67,1830000,4/3/2024,JAPAN
33049,7,1113000,10/22/2024,CANADA
33050,68,1473000,8/17/2023,CHINA
33051,11,518000,8/26/2023,JAPAN
33052,15,1258000,6/8/2024,ISRAEL
33053,55,181000,8/26/2024,FRANCE
33054,68,1868000,1/7/2025,CANADA
33055,63,1445000,7/12/2024,FRANCE
33056,11,1716000,2/27/2023,GERMANY
33057,42,230000,5/22/2024,CHINA
33058,67,863000,12/19/2024,JAPAN
33059,37,47000,1/12/2024,FRANCE
33060,29,255000,12/11/2023,ISRAEL
33061,37,940000,11/5/2023,CHINA
33062,33,445000,8/16/2024,INDIA
33063,47,645000,10/14/2023,CHINA
33064,40,1987000,11/2/2023,INDIA
33065,24,452000,12/3/2024,BRAZIL
33066,53,1778000,5/19/2023,INDIA
33067,37,1694000,10/17/2024,JAPAN
33068,53,1730000,3/19/2024,CANADA
33069,31,579000,11/10/2024,CHINA
33070,5,68000,8/10/2024,FRANCE
33071,17,861000,6/2/2024,JAPAN
33072,56,232000,3/23/2024,CHINA
33073,1,1979000,4/10/2023,JAPAN
33074,13,1876000,8/9/2023,INDIA
33075,3,592000,12/16/2024,GERMANY
33076,64,1242000,8/22/2024,ISRAEL
33077,32,516000,8/22/2023,CHINA
33078,54,1740000,7/2/2023,JAPAN
33079,43,606000,11/25/2024,INDIA
33080,10,230000,6/22/2024,CHINA
33081,5,1603000,4/23/2023,CHINA
33082,52,1552000,3/31/2023,JAPAN
33083,49,726000,1/28/2024,GERMANY
33084,15,1224000,2/25/2024,FRANCE
33085,21,437000,5/12/2024,JAPAN
33086,7,1232000,7/7/2023,BRAZIL
33087,24,69000,1/11/2025,CHINA
33088,40,1889000,9/4/2024,JAPAN
33089,49,1123000,12/28/2023,SPAIN
33090,58,787000,7/30/2024,CHINA
33091,27,1440000,2/21/2023,GERMANY
33092,17,624000,10/28/2023,INDIA
33093,58,767000,6/7/2023,GERMANY
33094,64,1341000,4/9/2023,BRAZIL
33095,38,1556000,6/9/2023,CANADA
33096,41,668000,7/27/2024,BRAZIL
33097,65,1555000,7/21/2024,JAPAN
33098,21,1480000,6/29/2024,GERMANY
33099,36,1483000,9/28/2024,INDIA
33100,66,1846000,3/29/2024,BRAZIL
33101,1,1399000,11/15/2024,INDIA
33102,17,429000,4/2/2024,CHINA
33103,43,441000,8/6/2023,FRANCE
33104,17,138000,1/10/2024,CHINA
33105,68,362000,1/14/2024,SPAIN
33106,26,1211000,12/19/2023,GERMANY
33107,2,377000,3/17/2023,SPAIN
33108,42,301000,3/28/2023,INDIA
33109,61,1895000,8/23/2024,BRAZIL
33110,58,1420000,8/1/2024,JAPAN
33111,68,1108000,4/19/2024,CHINA
33112,58,15000,8/9/2024,CANADA
33113,74,1808000,4/28/2024,BRAZIL
33114,52,1414000,10/13/2023,JAPAN
33115,65,953000,12/2/2023,ISRAEL
33116,35,1593000,3/23/2023,INDIA
33117,27,629000,10/3/2024,CHINA
33118,40,1974000,1/11/2025,ISRAEL
33119,16,1620000,12/14/2024,ISRAEL
33120,20,95000,9/14/2023,BRAZIL
33121,42,1340000,6/5/2024,CANADA
33122,59,790000,9/18/2024,INDIA
33123,19,106000,3/29/2024,JAPAN
33124,63,1806000,1/17/2024,GERMANY
33125,33,1449000,3/7/2024,SPAIN
33126,51,1367000,2/16/2023,CHINA
33127,53,585000,12/31/2023,CHINA
33128,37,1549000,8/16/2024,JAPAN
33129,71,1350000,11/24/2023,JAPAN
33130,62,517000,9/6/2024,ISRAEL
33131,63,491000,2/27/2023,BRAZIL
33132,20,446000,7/24/2023,ISRAEL
33133,29,698000,5/2/2024,SPAIN
33134,2,1432000,7/18/2023,CANADA
33135,70,1906000,11/28/2024,BRAZIL
33136,45,284000,11/9/2024,JAPAN
33137,44,1989000,3/24/2023,ISRAEL
33138,66,160000,12/24/2024,FRANCE
33139,58,1788000,8/5/2023,CHINA
33140,66,525000,3/3/2023,GERMANY
33141,29,1905000,12/3/2024,SPAIN
33142,71,1176000,9/16/2023,GERMANY
33143,37,223000,6/7/2024,CHINA
33144,32,1904000,4/22/2023,CANADA
33145,20,321000,5/18/2024,ISRAEL
33146,4,1474000,7/27/2023,SPAIN
33147,13,1389000,4/29/2023,INDIA
33148,41,1023000,8/22/2024,CANADA
33149,40,4000,8/17/2024,ISRAEL
33150,32,1631000,8/24/2024,CHINA
33151,25,1872000,1/13/2024,CANADA
33152,6,1261000,8/7/2024,ISRAEL
33153,64,129000,1/27/2024,CHINA
33154,45,711000,2/19/2024,INDIA
33155,69,1773000,3/12/2024,ISRAEL
33156,22,280000,11/24/2023,BRAZIL
33157,9,1755000,7/18/2024,GERMANY
33158,59,635000,5/14/2023,BRAZIL
33159,5,1619000,4/7/2023,FRANCE
33160,60,1478000,4/30/2023,INDIA
33161,64,1501000,6/12/2024,ISRAEL
33162,11,1161000,5/7/2023,GERMANY
33163,35,12000,10/28/2024,GERMANY
33164,49,330000,3/2/2023,CANADA
33165,21,253000,12/27/2023,FRANCE
33166,48,631000,1/18/2024,BRAZIL
33167,17,1129000,8/11/2024,FRANCE
33168,7,1871000,9/23/2024,CANADA
33169,18,908000,12/4/2023,FRANCE
33170,46,709000,4/1/2024,INDIA
33171,47,264000,12/6/2024,CHINA
33172,75,1722000,1/9/2024,FRANCE
33173,16,1347000,5/14/2023,CHINA
33174,29,1678000,7/24/2023,ISRAEL
33175,67,305000,12/4/2024,CHINA
33176,74,379000,3/11/2023,CANADA
33177,12,726000,9/29/2024,CANADA
33178,10,1957000,7/15/2024,ISRAEL
33179,10,1475000,5/26/2023,INDIA
33180,34,1242000,12/12/2023,GERMANY
33181,59,1779000,10/6/2023,CHINA
33182,33,523000,12/7/2023,CHINA
33183,47,1498000,3/24/2024,GERMANY
33184,32,1197000,7/29/2023,GERMANY
33185,59,626000,8/9/2024,JAPAN
33186,50,934000,3/13/2024,BRAZIL
33187,67,1162000,4/30/2023,CHINA
33188,22,1567000,4/6/2024,BRAZIL
33189,23,1045000,11/3/2023,CHINA
33190,16,1466000,11/16/2023,FRANCE
33191,17,1347000,8/19/2024,SPAIN
33192,18,1977000,6/28/2023,GERMANY
33193,61,1831000,1/31/2024,FRANCE
33194,18,707000,10/21/2023,GERMANY
33195,9,430000,1/4/2025,CANADA
33196,7,1787000,1/15/2025,GERMANY
33197,63,976000,12/9/2023,CANADA
33198,64,536000,12/27/2023,FRANCE
33199,25,1806000,5/23/2024,BRAZIL
33200,65,738000,3/10/2023,CHINA
33201,48,1806000,7/12/2024,INDIA
33202,69,1272000,11/12/2024,CANADA
33203,2,78000,12/13/2023,JAPAN
33204,68,1651000,7/9/2024,SPAIN
33205,54,1900000,4/29/2023,FRANCE
33206,32,766000,11/17/2024,INDIA
33207,13,600000,3/20/2024,CANADA
33208,31,1309000,2/9/2024,GERMANY
33209,30,1934000,7/11/2024,CANADA
33210,7,1967000,11/24/2024,ISRAEL
33211,38,42000,9/29/2023,ISRAEL
33212,25,1114000,9/22/2023,INDIA
33213,56,1697000,12/5/2024,CHINA
33214,47,1209000,11/27/2023,JAPAN
33215,18,849000,4/20/2024,FRANCE
33216,4,44000,5/15/2024,FRANCE
33217,36,62000,8/17/2023,BRAZIL
33218,62,1509000,3/5/2023,CANADA
33219,46,1889000,1/21/2024,ISRAEL
33220,17,227000,3/31/2023,JAPAN
33221,26,422000,5/5/2024,CHINA
33222,50,1412000,9/8/2024,FRANCE
33223,9,505000,10/5/2023,JAPAN
33224,61,1668000,9/1/2024,CHINA
33225,8,885000,5/19/2024,INDIA
33226,31,1124000,11/23/2023,CANADA
33227,19,1586000,12/2/2023,SPAIN
33228,18,1713000,9/19/2024,GERMANY
33229,29,1346000,8/30/2024,JAPAN
33230,15,875000,7/15/2024,SPAIN
33231,38,1280000,1/5/2025,INDIA
33232,31,1511000,10/15/2023,JAPAN
33233,74,1740000,7/2/2024,INDIA
33234,51,393000,5/16/2024,CANADA
33235,39,686000,11/19/2023,JAPAN
33236,62,1433000,9/9/2024,BRAZIL
33237,19,1373000,1/7/2025,CANADA
33238,70,1049000,10/4/2024,FRANCE
33239,26,20000,9/6/2023,CANADA
33240,43,505000,5/15/2024,FRANCE
33241,4,1546000,1/23/2024,SPAIN
33242,35,1471000,12/1/2024,BRAZIL
33243,63,723000,11/26/2023,CHINA
33244,36,334000,7/27/2024,FRANCE
33245,69,575000,11/14/2024,INDIA
33246,9,970000,1/23/2024,BRAZIL
33247,29,1654000,4/15/2024,ISRAEL
33248,29,1581000,6/19/2024,INDIA
33249,19,182000,11/8/2023,JAPAN
33250,6,1362000,11/15/2024,FRANCE
33251,7,1153000,3/28/2024,BRAZIL
33252,72,1603000,1/21/2024,SPAIN
33253,2,1615000,9/8/2024,CHINA
33254,24,1209000,6/17/2023,JAPAN
33255,57,36000,3/5/2024,SPAIN
33256,10,231000,7/29/2023,INDIA
33257,72,567000,1/7/2024,JAPAN
33258,19,76000,11/28/2023,FRANCE
33259,72,1688000,8/4/2023,JAPAN
33260,11,220000,5/25/2024,SPAIN
33261,47,1460000,4/18/2024,CANADA
33262,25,945000,5/3/2023,GERMANY
33263,33,815000,6/16/2023,SPAIN
33264,54,523000,5/4/2023,CHINA
33265,27,1238000,6/7/2023,CHINA
33266,39,1002000,10/23/2023,SPAIN
33267,63,1639000,2/28/2023,GERMANY
33268,7,92000,11/14/2024,FRANCE
33269,75,566000,9/2/2024,GERMANY
33270,6,895000,10/19/2024,BRAZIL
33271,39,1750000,11/9/2023,SPAIN
33272,54,812000,5/24/2024,ISRAEL
33273,55,9000,5/22/2024,BRAZIL
33274,48,1846000,11/24/2023,CHINA
33275,47,382000,4/7/2023,INDIA
33276,72,1671000,10/10/2023,CHINA
33277,72,93000,7/13/2023,INDIA
33278,19,606000,5/19/2023,BRAZIL
33279,18,1976000,7/13/2023,ISRAEL
33280,46,254000,1/3/2024,BRAZIL
33281,71,921000,11/12/2024,INDIA
33282,70,1949000,4/5/2024,ISRAEL
33283,62,171000,1/26/2024,FRANCE
33284,7,1296000,1/11/2024,GERMANY
33285,39,767000,7/26/2024,GERMANY
33286,16,1272000,5/7/2023,ISRAEL
